CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200111,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,1.00,1,"From 11 January, 2020 to 20 January, 2020, National Health Commission of the People’s Republic of China forwarded the report of the Wuhan Municipal Health Commission on viral pneumonia of unknown cause. It can be inferred that public officials are urging caution about the viral pneumonia of unknown cause.  Since January 8, 2020, after novel coronavirus was initially confirmed as the pathogen of the epidemic, National Health Commission of the People’s Republic of China has taken many measures to strengthen the prevention and control of the epidemic.  https://archive.vn/UMkyd  https://archive.vn/kBYGQ  https://archive.vn/EfD5Z  https://archive.vn/NMhHZ  ",0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,,,,5.56,5.56,5.56,5.56,5.56,5.56,,,3.12,3.12,3.12,3.12,3.12,3.12,,,3.57,3.57,3.57,3.57,3.57,3.57,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200112,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,1.00,1,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,,,,5.56,5.56,5.56,5.56,5.56,5.56,,,3.12,3.12,3.12,3.12,3.12,3.12,,,3.57,3.57,3.57,3.57,3.57,3.57,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200113,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,1.00,1,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,,,,5.56,5.56,5.56,5.56,5.56,5.56,,,3.12,3.12,3.12,3.12,3.12,3.12,,,3.57,3.57,3.57,3.57,3.57,3.57,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200114,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,1.00,1,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,,,,5.56,5.56,5.56,5.56,5.56,5.56,,,3.12,3.12,3.12,3.12,3.12,3.12,,,3.57,3.57,3.57,3.57,3.57,3.57,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200115,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,1.00,1,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,,,,5.56,5.56,5.56,5.56,5.56,5.56,,,3.12,3.12,3.12,3.12,3.12,3.12,,,3.57,3.57,3.57,3.57,3.57,3.57,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200116,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,1.00,1,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,,,,5.56,5.56,5.56,5.56,5.56,5.56,,,3.12,3.12,3.12,3.12,3.12,3.12,,,3.57,3.57,3.57,3.57,3.57,3.57,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200117,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,1.00,1,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,,,,5.56,5.56,5.56,5.56,5.56,5.56,,,3.12,3.12,3.12,3.12,3.12,3.12,,,3.57,3.57,3.57,3.57,3.57,3.57,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200118,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,1.00,1,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,,,,5.56,5.56,5.56,5.56,5.56,5.56,,,3.12,3.12,3.12,3.12,3.12,3.12,,,3.57,3.57,3.57,3.57,3.57,3.57,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200119,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,1.00,1,,1.00,"On 20 January, 2020, National Health Commission of the People’s Republic of China announced that it has established a ""daily report and zero report"" system for epidemic situation in the whole country, and delivered novel coronavirus nucleic acid test kit to local governments, requiring all localities to strengthen testing, spare no effort to treat patients, and timely release information about confirmed cases and epidemic prevention and control.  From 21 January, 2020, National Health Commission of the People’s Republic of China began to uniformly report the pneumonia epidemic situation of novel coronavirus in all provinces of the country on the official website.  https://archive.vn/NMhHZ  https://web.archive.org/web/20210404080831/https://baijiahao.baidu.com/s?id=1656341561742146551&wfr=spider&for=pc   https://archive.vn/LWs9d  ",0.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,,,,5.56,5.56,5.56,5.56,5.56,5.56,,,5.21,5.21,5.21,5.21,5.21,5.21,,,5.95,5.95,5.95,5.95,5.95,5.95,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200120,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,"The Department of Transportation of Anhui Province requied all transport stations to examine body temperature of travelers and conduct daily disinfection.  https://web.archive.org/web/20210207091021/http://www.ahnews.com.cn/yaowen1/pc/con/2020-01/24/496_161537.html",0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,"On 20 January, 2020, National Health Commission of the People’s Republic of China held a press conference, on which the high-level expert group answered questions about the pneumonia epidemic in novel coronavirus  Besides that, at that time, National Health Commission of the People’s Republic of China had established an official information release platform about the novel coronavirus epidemic.  https://archive.vn/QrreI  https://archive.vn/LHbKK  ",1.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,,,,11.11,11.11,11.11,11.11,11.11,11.11,,,8.33,8.33,8.33,8.33,8.33,8.33,,,9.52,9.52,9.52,9.52,9.52,9.52,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200121,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,"From Jan 21, 2020, the Health Committee of Anhui and Hefei began to publish daily epidemic information on official website.    https://web.archive.org/web/20210207034605/http://news.cyol.com/app/2020-01/21/content_18335842.htm",2.00,"One suspected case of COVID-19 was reported in Hefei, Anhui Province on Jan 21, 2020. The monitoring, screening, diagnosis, treatment and disposal of suspected cases have been carried out.  https://web.archive.org/web/20210207034605/http://news.cyol.com/app/2020-01/21/content_18335842.htm  https://web.archive.org/web/20210207090833/http://ah.people.com.cn/n2/2020/0122/c358428-33737206.html",2.00,"One suspected case of COVID-19 was reported in Hefei, Anhui Province on Jan 21, 2020. Contact tracing of this  suspected case was launched.  https://web.archive.org/web/20210207034605/http://news.cyol.com/app/2020-01/21/content_18335842.htm",0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,,,,11.11,11.11,11.11,11.11,11.11,11.11,,,16.67,16.67,16.67,16.67,16.67,16.67,,,19.05,19.05,19.05,19.05,19.05,19.05,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200122,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,"The prevention and control of COVID-19 launched in Anhui Province from Jan 22, 2020.  The Health Committee of Anhui recommended to avoid public activities.  https://web.archive.org/web/20210207090833/http://ah.people.com.cn/n2/2020/0122/c358428-33737206.html",1.00,1,,,,,1.00,1,"The prevention and control of COVID-19 launched in Anhui Province from Jan 22, 2020.  The Health Committee of Anhui recommended to avoid people gathering.  https://web.archive.org/web/20210207090833/http://ah.people.com.cn/n2/2020/0122/c358428-33737206.html",0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,"The prevention and control of COVID-19 launched in Anhui Province from Jan 22, 2020.  The Health Committee of Anhui recommended to avoid public activities and stay at home.  https://web.archive.org/web/20210207090833/http://ah.people.com.cn/n2/2020/0122/c358428-33737206.html",1.00,1,,,,,1.00,1,"The Department of Transportation of Anhui Province requied all transport stations to examine body temperature of travelers, conduct daily disinfection, and set special passage for vehicles from Wuhan.  https://web.archive.org/web/20210207091021/http://www.ahnews.com.cn/yaowen1/pc/con/2020-01/24/496_161537.html",0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,1.00,1,,,,,1.00,1,"The Health Committee of Anhui recommended all citizens to wear masks.  https://web.archive.org/web/20210207090833/http://ah.people.com.cn/n2/2020/0122/c358428-33737206.html",0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,1,0,Under 50%,28.70,28.70,28.70,28.70,28.70,28.70,,,28.12,28.12,28.12,28.12,28.12,28.12,,,32.14,32.14,32.14,32.14,32.14,32.14,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200123,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,2.00,1,"Specific columns on official websites of Health Commission of Anhui Province has been set since January 23rd 2020, an was still updating till now(June 14th 2021) archive:  http://wjw.ah.gov.cn/ztzl/xxgzbdfyyqfk/index.html pdf archive available upon request",2.00,,2.00,,0.00,,0.00,,1.00,1,,,,,1.00,1,,0.00,,,0.00,,,,,,0.00,,,,,0,,0,,,,,,,,0,,0,,9,0,Under 50%,28.70,28.70,28.70,28.70,28.70,28.70,,,28.12,28.12,28.12,28.12,28.12,28.12,,,32.14,32.14,32.14,32.14,32.14,32.14,,,0.00,0.00
